,Label,Error,run_id,parent_run_id,experiment_run_id,experiment_id,corpus,start_time,strategy,type
0,O,0.1363022421178559,303efd5c7b3a41bd875cae731a79bfcd,95b34a7b77f149e48a39a6d032d710cc,ca7855f63b3a4b78a31f2f40ed7e59cc,52,data/processed_data/aurc,2024-08-03 00:42:36.463000+00:00,representative-diversity,error_per_label
1,con,0.623310118803769,303efd5c7b3a41bd875cae731a79bfcd,95b34a7b77f149e48a39a6d032d710cc,ca7855f63b3a4b78a31f2f40ed7e59cc,52,data/processed_data/aurc,2024-08-03 00:42:36.463000+00:00,representative-diversity,error_per_label
2,pro,0.569026058029939,303efd5c7b3a41bd875cae731a79bfcd,95b34a7b77f149e48a39a6d032d710cc,ca7855f63b3a4b78a31f2f40ed7e59cc,52,data/processed_data/aurc,2024-08-03 00:42:36.463000+00:00,representative-diversity,error_per_label
0,O,0.0866746420715471,d690cea175b84b70b61a0f1b2af3bae1,4d05c5980ffc41e287e2a258b1a6a2b4,4c8f80fef2e240c197f62c043c6e04e1,17,data/processed_data/aurc,2024-07-05 12:03:11.756000+00:00,max-tag-count,error_per_label
1,con,0.6384678410487505,d690cea175b84b70b61a0f1b2af3bae1,4d05c5980ffc41e287e2a258b1a6a2b4,4c8f80fef2e240c197f62c043c6e04e1,17,data/processed_data/aurc,2024-07-05 12:03:11.756000+00:00,max-tag-count,error_per_label
2,pro,0.6187396045093329,d690cea175b84b70b61a0f1b2af3bae1,4d05c5980ffc41e287e2a258b1a6a2b4,4c8f80fef2e240c197f62c043c6e04e1,17,data/processed_data/aurc,2024-07-05 12:03:11.756000+00:00,max-tag-count,error_per_label
0,O,0.1194381198626172,93a80bea39d5472b917627289adc2ea9,5ff0f72cd6dc4e0296a28cd0f072f1b8,da0c85a6905c4aba8b998a32a8416020,47,data/processed_data/aurc,2024-08-02 20:48:51.538000+00:00,k-means-cluster-based-bert-km,error_per_label
1,con,0.6669397787791889,93a80bea39d5472b917627289adc2ea9,5ff0f72cd6dc4e0296a28cd0f072f1b8,da0c85a6905c4aba8b998a32a8416020,47,data/processed_data/aurc,2024-08-02 20:48:51.538000+00:00,k-means-cluster-based-bert-km,error_per_label
2,pro,0.6231750138606542,93a80bea39d5472b917627289adc2ea9,5ff0f72cd6dc4e0296a28cd0f072f1b8,da0c85a6905c4aba8b998a32a8416020,47,data/processed_data/aurc,2024-08-02 20:48:51.538000+00:00,k-means-cluster-based-bert-km,error_per_label
0,O,0.1128777061706479,8ee155bdace5416bb28e98e49d1297e7,e47a4c010a604c658121c5cc8b11fb2a,c66626ff404f455ba748f5290e5276c3,99,data/processed_data/aurc,2024-08-12 16:01:37.318000+00:00,tag-flip-historical,error_per_label
1,con,0.6239246210569439,8ee155bdace5416bb28e98e49d1297e7,e47a4c010a604c658121c5cc8b11fb2a,c66626ff404f455ba748f5290e5276c3,99,data/processed_data/aurc,2024-08-12 16:01:37.318000+00:00,tag-flip-historical,error_per_label
2,pro,0.5747551284420624,8ee155bdace5416bb28e98e49d1297e7,e47a4c010a604c658121c5cc8b11fb2a,c66626ff404f455ba748f5290e5276c3,99,data/processed_data/aurc,2024-08-12 16:01:37.318000+00:00,tag-flip-historical,error_per_label
0,O,0.1170840890672635,256bf97de5f04a2d88062e15bb245660,b671db03d956448db305c30b6d0ef162,6e0b8576e3fd43458c75a97dbc8d223a,18,data/processed_data/aurc,2024-08-07 17:15:06.633000+00:00,round-robin-highest-confidence,error_per_label
1,con,0.6214666120442441,256bf97de5f04a2d88062e15bb245660,b671db03d956448db305c30b6d0ef162,6e0b8576e3fd43458c75a97dbc8d223a,18,data/processed_data/aurc,2024-08-07 17:15:06.633000+00:00,round-robin-highest-confidence,error_per_label
2,pro,0.5614489003880984,256bf97de5f04a2d88062e15bb245660,b671db03d956448db305c30b6d0ef162,6e0b8576e3fd43458c75a97dbc8d223a,18,data/processed_data/aurc,2024-08-07 17:15:06.633000+00:00,round-robin-highest-confidence,error_per_label
0,O,0.130590823138965,4f713ea0d572483d83728e2f6d8c9f43,d26283e80e6f42e0a21b0adbb76467cf,fe1325db472246509ad1591d5422d670,19,data/processed_data/aurc,2024-08-08 08:31:29.228000+00:00,fluctuation-historical-sequence,error_per_label
1,con,0.6538303973781238,4f713ea0d572483d83728e2f6d8c9f43,d26283e80e6f42e0a21b0adbb76467cf,fe1325db472246509ad1591d5422d670,19,data/processed_data/aurc,2024-08-08 08:31:29.228000+00:00,fluctuation-historical-sequence,error_per_label
2,pro,0.5976714100905562,4f713ea0d572483d83728e2f6d8c9f43,d26283e80e6f42e0a21b0adbb76467cf,fe1325db472246509ad1591d5422d670,19,data/processed_data/aurc,2024-08-08 08:31:29.228000+00:00,fluctuation-historical-sequence,error_per_label
0,O,0.137382780843592,06a0e802ff4c4b9cb0cdac607607f420,339cccb8a3e54404a5ce434733bf7ed6,e42299f9be1e4e1680409d369ce14278,49,data/processed_data/aurc,2024-08-02 22:45:10.785000+00:00,sequential-representation-least-confidence,error_per_label
1,con,0.603236378533388,06a0e802ff4c4b9cb0cdac607607f420,339cccb8a3e54404a5ce434733bf7ed6,e42299f9be1e4e1680409d369ce14278,49,data/processed_data/aurc,2024-08-02 22:45:10.785000+00:00,sequential-representation-least-confidence,error_per_label
2,pro,0.5847347994825356,06a0e802ff4c4b9cb0cdac607607f420,339cccb8a3e54404a5ce434733bf7ed6,e42299f9be1e4e1680409d369ce14278,49,data/processed_data/aurc,2024-08-02 22:45:10.785000+00:00,sequential-representation-least-confidence,error_per_label
0,O,0.1404700343456952,0c3ea97cf4ac4343b9ae5440e9723e2e,9a2db48f93a54085ac88a69b16e274d2,1260196a66414df9b58f638a0171b43b,50,data/processed_data/aurc,2024-08-02 23:44:16.407000+00:00,diversity,error_per_label
1,con,0.6569029086439984,0c3ea97cf4ac4343b9ae5440e9723e2e,9a2db48f93a54085ac88a69b16e274d2,1260196a66414df9b58f638a0171b43b,50,data/processed_data/aurc,2024-08-02 23:44:16.407000+00:00,diversity,error_per_label
2,pro,0.5982258362594715,0c3ea97cf4ac4343b9ae5440e9723e2e,9a2db48f93a54085ac88a69b16e274d2,1260196a66414df9b58f638a0171b43b,50,data/processed_data/aurc,2024-08-02 23:44:16.407000+00:00,diversity,error_per_label
0,O,0.1313240458457145,5bade389f73f47049b80b4c7fcd4b3cb,4d05c5980ffc41e287e2a258b1a6a2b4,4c8f80fef2e240c197f62c043c6e04e1,17,data/processed_data/aurc,2024-07-05 11:25:13.612000+00:00,max-tag-count,error_per_label
1,con,0.6966407210159771,5bade389f73f47049b80b4c7fcd4b3cb,4d05c5980ffc41e287e2a258b1a6a2b4,4c8f80fef2e240c197f62c043c6e04e1,17,data/processed_data/aurc,2024-07-05 11:25:13.612000+00:00,max-tag-count,error_per_label
2,pro,0.4999075956385141,5bade389f73f47049b80b4c7fcd4b3cb,4d05c5980ffc41e287e2a258b1a6a2b4,4c8f80fef2e240c197f62c043c6e04e1,17,data/processed_data/aurc,2024-07-05 11:25:13.612000+00:00,max-tag-count,error_per_label
0,O,0.1382703662254467,2df5acb6cf3c402b8f0e2677b44a61f1,95b34a7b77f149e48a39a6d032d710cc,ca7855f63b3a4b78a31f2f40ed7e59cc,52,data/processed_data/aurc,2024-08-03 00:20:06.885000+00:00,representative-diversity,error_per_label
1,con,0.6038508807865629,2df5acb6cf3c402b8f0e2677b44a61f1,95b34a7b77f149e48a39a6d032d710cc,ca7855f63b3a4b78a31f2f40ed7e59cc,52,data/processed_data/aurc,2024-08-03 00:20:06.885000+00:00,representative-diversity,error_per_label
2,pro,0.6163370911107005,2df5acb6cf3c402b8f0e2677b44a61f1,95b34a7b77f149e48a39a6d032d710cc,ca7855f63b3a4b78a31f2f40ed7e59cc,52,data/processed_data/aurc,2024-08-03 00:20:06.885000+00:00,representative-diversity,error_per_label
0,O,0.1261143055609153,b94a4c2f182448d6b8e6a2ab33e80b15,5ff0f72cd6dc4e0296a28cd0f072f1b8,da0c85a6905c4aba8b998a32a8416020,47,data/processed_data/aurc,2024-08-02 20:26:43.816000+00:00,k-means-cluster-based-bert-km,error_per_label
1,con,0.7091356001638672,b94a4c2f182448d6b8e6a2ab33e80b15,5ff0f72cd6dc4e0296a28cd0f072f1b8,da0c85a6905c4aba8b998a32a8416020,47,data/processed_data/aurc,2024-08-02 20:26:43.816000+00:00,k-means-cluster-based-bert-km,error_per_label
2,pro,0.6494178525226391,b94a4c2f182448d6b8e6a2ab33e80b15,5ff0f72cd6dc4e0296a28cd0f072f1b8,da0c85a6905c4aba8b998a32a8416020,47,data/processed_data/aurc,2024-08-02 20:26:43.816000+00:00,k-means-cluster-based-bert-km,error_per_label
0,O,0.1220622853394049,3fa4e850c3d74a6694f933e446d2d13c,e47a4c010a604c658121c5cc8b11fb2a,c66626ff404f455ba748f5290e5276c3,99,data/processed_data/aurc,2024-08-12 15:35:07.070000+00:00,tag-flip-historical,error_per_label
1,con,0.6327324866857845,3fa4e850c3d74a6694f933e446d2d13c,e47a4c010a604c658121c5cc8b11fb2a,c66626ff404f455ba748f5290e5276c3,99,data/processed_data/aurc,2024-08-12 15:35:07.070000+00:00,tag-flip-historical,error_per_label
2,pro,0.5799297726852708,3fa4e850c3d74a6694f933e446d2d13c,e47a4c010a604c658121c5cc8b11fb2a,c66626ff404f455ba748f5290e5276c3,99,data/processed_data/aurc,2024-08-12 15:35:07.070000+00:00,tag-flip-historical,error_per_label
0,O,0.1029213136263651,a444527d469a44d69bcaf63d89c797c4,1dda71364a034840a0effc59cbbf9408,6e0b8576e3fd43458c75a97dbc8d223a,18,data/processed_data/aurc,2024-08-07 16:45:38.902000+00:00,round-robin-highest-confidence,error_per_label
1,con,0.6282261368291684,a444527d469a44d69bcaf63d89c797c4,1dda71364a034840a0effc59cbbf9408,6e0b8576e3fd43458c75a97dbc8d223a,18,data/processed_data/aurc,2024-08-07 16:45:38.902000+00:00,round-robin-highest-confidence,error_per_label
2,pro,0.5843651820365922,a444527d469a44d69bcaf63d89c797c4,1dda71364a034840a0effc59cbbf9408,6e0b8576e3fd43458c75a97dbc8d223a,18,data/processed_data/aurc,2024-08-07 16:45:38.902000+00:00,round-robin-highest-confidence,error_per_label
0,O,0.1036159456643383,8a22ff58a6ce472cb77961919264acc0,623dff0eb4204417b2294728ae6b0155,ca7855f63b3a4b78a31f2f40ed7e59cc,52,data/processed_data/aurc,2024-08-03 00:00:08.872000+00:00,representative-diversity,error_per_label
1,con,0.6042605489553462,8a22ff58a6ce472cb77961919264acc0,623dff0eb4204417b2294728ae6b0155,ca7855f63b3a4b78a31f2f40ed7e59cc,52,data/processed_data/aurc,2024-08-03 00:00:08.872000+00:00,representative-diversity,error_per_label
2,pro,0.6414710774348549,8a22ff58a6ce472cb77961919264acc0,623dff0eb4204417b2294728ae6b0155,ca7855f63b3a4b78a31f2f40ed7e59cc,52,data/processed_data/aurc,2024-08-03 00:00:08.872000+00:00,representative-diversity,error_per_label
0,O,0.111565623432254,21d8e69ccf8246f0babec3fda0e426c8,977b29235fa84f90993101624c46d093,fe1325db472246509ad1591d5422d670,19,data/processed_data/aurc,2024-08-08 07:51:42.007000+00:00,fluctuation-historical-sequence,error_per_label
1,con,0.5983203605079885,21d8e69ccf8246f0babec3fda0e426c8,977b29235fa84f90993101624c46d093,fe1325db472246509ad1591d5422d670,19,data/processed_data/aurc,2024-08-08 07:51:42.007000+00:00,fluctuation-historical-sequence,error_per_label
2,pro,0.5823322860839032,21d8e69ccf8246f0babec3fda0e426c8,977b29235fa84f90993101624c46d093,fe1325db472246509ad1591d5422d670,19,data/processed_data/aurc,2024-08-08 07:51:42.007000+00:00,fluctuation-historical-sequence,error_per_label
0,O,0.1052753444217188,6bcf835063584959bc55da96a51ebcab,6038b4f49c9442948b5965d3187550bf,e42299f9be1e4e1680409d369ce14278,49,data/processed_data/aurc,2024-08-02 22:18:57.656000+00:00,sequential-representation-least-confidence,error_per_label
1,con,0.545882834903728,6bcf835063584959bc55da96a51ebcab,6038b4f49c9442948b5965d3187550bf,e42299f9be1e4e1680409d369ce14278,49,data/processed_data/aurc,2024-08-02 22:18:57.656000+00:00,sequential-representation-least-confidence,error_per_label
2,pro,0.676954352245426,6bcf835063584959bc55da96a51ebcab,6038b4f49c9442948b5965d3187550bf,e42299f9be1e4e1680409d369ce14278,49,data/processed_data/aurc,2024-08-02 22:18:57.656000+00:00,sequential-representation-least-confidence,error_per_label
0,O,0.1452938679427314,4c4a3d3fef724b84acef8089ac4fdcb2,85f79a874c0447aa9372d8d923b1445f,4c8f80fef2e240c197f62c043c6e04e1,17,data/processed_data/aurc,2024-07-05 10:47:22.559000+00:00,max-tag-count,error_per_label
1,con,0.580294961081524,4c4a3d3fef724b84acef8089ac4fdcb2,85f79a874c0447aa9372d8d923b1445f,4c8f80fef2e240c197f62c043c6e04e1,17,data/processed_data/aurc,2024-07-05 10:47:22.559000+00:00,max-tag-count,error_per_label
2,pro,0.5050822398817224,4c4a3d3fef724b84acef8089ac4fdcb2,85f79a874c0447aa9372d8d923b1445f,4c8f80fef2e240c197f62c043c6e04e1,17,data/processed_data/aurc,2024-07-05 10:47:22.559000+00:00,max-tag-count,error_per_label
0,O,0.1062787018099023,f715ee03fda44c57a122a8b43c2acabf,ffbfa44b286148e69210d49f93566e84,1260196a66414df9b58f638a0171b43b,50,data/processed_data/aurc,2024-08-02 23:24:59.871000+00:00,diversity,error_per_label
1,con,0.6138877509217534,f715ee03fda44c57a122a8b43c2acabf,ffbfa44b286148e69210d49f93566e84,1260196a66414df9b58f638a0171b43b,50,data/processed_data/aurc,2024-08-02 23:24:59.871000+00:00,diversity,error_per_label
2,pro,0.6046941415634818,f715ee03fda44c57a122a8b43c2acabf,ffbfa44b286148e69210d49f93566e84,1260196a66414df9b58f638a0171b43b,50,data/processed_data/aurc,2024-08-02 23:24:59.871000+00:00,diversity,error_per_label
0,O,0.1291629683942422,0e1cf75431a24beca0de319fcfcc133c,6866385622e74dd89081991c2ca5cb84,da0c85a6905c4aba8b998a32a8416020,47,data/processed_data/aurc,2024-08-02 20:03:50.091000+00:00,k-means-cluster-based-bert-km,error_per_label
1,con,0.6179844326095862,0e1cf75431a24beca0de319fcfcc133c,6866385622e74dd89081991c2ca5cb84,da0c85a6905c4aba8b998a32a8416020,47,data/processed_data/aurc,2024-08-02 20:03:50.091000+00:00,k-means-cluster-based-bert-km,error_per_label
2,pro,0.5614489003880984,0e1cf75431a24beca0de319fcfcc133c,6866385622e74dd89081991c2ca5cb84,da0c85a6905c4aba8b998a32a8416020,47,data/processed_data/aurc,2024-08-02 20:03:50.091000+00:00,k-means-cluster-based-bert-km,error_per_label
0,O,0.1513911936093852,cd4d196e50654b01849463e9157989b4,ed9e720305e34aa68c56a6b1f3a4c9a5,c66626ff404f455ba748f5290e5276c3,99,data/processed_data/aurc,2024-08-12 15:09:32.700000+00:00,tag-flip-historical,error_per_label
1,con,0.5983203605079885,cd4d196e50654b01849463e9157989b4,ed9e720305e34aa68c56a6b1f3a4c9a5,c66626ff404f455ba748f5290e5276c3,99,data/processed_data/aurc,2024-08-12 15:09:32.700000+00:00,tag-flip-historical,error_per_label
2,pro,0.5211605987802624,cd4d196e50654b01849463e9157989b4,ed9e720305e34aa68c56a6b1f3a4c9a5,c66626ff404f455ba748f5290e5276c3,99,data/processed_data/aurc,2024-08-12 15:09:32.700000+00:00,tag-flip-historical,error_per_label
0,O,0.1112568980820437,0b0088625f1743e8b1580ce112052701,623dff0eb4204417b2294728ae6b0155,ca7855f63b3a4b78a31f2f40ed7e59cc,52,data/processed_data/aurc,2024-08-02 23:27:25.318000+00:00,representative-diversity,error_per_label
1,con,0.6235149528881606,0b0088625f1743e8b1580ce112052701,623dff0eb4204417b2294728ae6b0155,ca7855f63b3a4b78a31f2f40ed7e59cc,52,data/processed_data/aurc,2024-08-02 23:27:25.318000+00:00,representative-diversity,error_per_label
2,pro,0.6281648493808908,0b0088625f1743e8b1580ce112052701,623dff0eb4204417b2294728ae6b0155,ca7855f63b3a4b78a31f2f40ed7e59cc,52,data/processed_data/aurc,2024-08-02 23:27:25.318000+00:00,representative-diversity,error_per_label
0,O,0.1364180141241847,b4bf60004d214d1eba1a08d530c011f9,1dda71364a034840a0effc59cbbf9408,6e0b8576e3fd43458c75a97dbc8d223a,18,data/processed_data/aurc,2024-08-07 16:05:37.988000+00:00,round-robin-highest-confidence,error_per_label
1,con,0.6007783695206882,b4bf60004d214d1eba1a08d530c011f9,1dda71364a034840a0effc59cbbf9408,6e0b8576e3fd43458c75a97dbc8d223a,18,data/processed_data/aurc,2024-08-07 16:05:37.988000+00:00,round-robin-highest-confidence,error_per_label
2,pro,0.5474034374422473,b4bf60004d214d1eba1a08d530c011f9,1dda71364a034840a0effc59cbbf9408,6e0b8576e3fd43458c75a97dbc8d223a,18,data/processed_data/aurc,2024-08-07 16:05:37.988000+00:00,round-robin-highest-confidence,error_per_label
0,O,0.1179330837803419,2329d7bc56be404c8786a787562b3032,977b29235fa84f90993101624c46d093,fe1325db472246509ad1591d5422d670,19,data/processed_data/aurc,2024-08-08 07:21:11.275000+00:00,fluctuation-historical-sequence,error_per_label
1,con,0.6022122081114297,2329d7bc56be404c8786a787562b3032,977b29235fa84f90993101624c46d093,fe1325db472246509ad1591d5422d670,19,data/processed_data/aurc,2024-08-08 07:21:11.275000+00:00,fluctuation-historical-sequence,error_per_label
2,pro,0.5557198299759749,2329d7bc56be404c8786a787562b3032,977b29235fa84f90993101624c46d093,fe1325db472246509ad1591d5422d670,19,data/processed_data/aurc,2024-08-08 07:21:11.275000+00:00,fluctuation-historical-sequence,error_per_label
0,O,0.0966696252846061,00e382f95303483896830529431f431c,ffbfa44b286148e69210d49f93566e84,1260196a66414df9b58f638a0171b43b,50,data/processed_data/aurc,2024-08-02 22:53:41.833000+00:00,diversity,error_per_label
1,con,0.6894715280622695,00e382f95303483896830529431f431c,ffbfa44b286148e69210d49f93566e84,1260196a66414df9b58f638a0171b43b,50,data/processed_data/aurc,2024-08-02 22:53:41.833000+00:00,diversity,error_per_label
2,pro,0.5985954537054149,00e382f95303483896830529431f431c,ffbfa44b286148e69210d49f93566e84,1260196a66414df9b58f638a0171b43b,50,data/processed_data/aurc,2024-08-02 22:53:41.833000+00:00,diversity,error_per_label
0,O,0.119013622506078,5055219565c74bd8bbd74542bbdb2f23,6038b4f49c9442948b5965d3187550bf,e42299f9be1e4e1680409d369ce14278,49,data/processed_data/aurc,2024-08-02 21:46:55.337000+00:00,sequential-representation-least-confidence,error_per_label
1,con,0.6550594018844735,5055219565c74bd8bbd74542bbdb2f23,6038b4f49c9442948b5965d3187550bf,e42299f9be1e4e1680409d369ce14278,49,data/processed_data/aurc,2024-08-02 21:46:55.337000+00:00,sequential-representation-least-confidence,error_per_label
2,pro,0.5839955645906487,5055219565c74bd8bbd74542bbdb2f23,6038b4f49c9442948b5965d3187550bf,e42299f9be1e4e1680409d369ce14278,49,data/processed_data/aurc,2024-08-02 21:46:55.337000+00:00,sequential-representation-least-confidence,error_per_label
0,O,0.1239146374406668,6668bf33ad3c48199b4192c874f7c4e7,85f79a874c0447aa9372d8d923b1445f,4c8f80fef2e240c197f62c043c6e04e1,17,data/processed_data/aurc,2024-07-05 09:54:36.601000+00:00,max-tag-count,error_per_label
1,con,0.5542810323637853,6668bf33ad3c48199b4192c874f7c4e7,85f79a874c0447aa9372d8d923b1445f,4c8f80fef2e240c197f62c043c6e04e1,17,data/processed_data/aurc,2024-07-05 09:54:36.601000+00:00,max-tag-count,error_per_label
2,pro,0.6000739234891886,6668bf33ad3c48199b4192c874f7c4e7,85f79a874c0447aa9372d8d923b1445f,4c8f80fef2e240c197f62c043c6e04e1,17,data/processed_data/aurc,2024-07-05 09:54:36.601000+00:00,max-tag-count,error_per_label
0,O,0.1128005248330953,64aa44059f374e008adbef1ad3f1343e,6866385622e74dd89081991c2ca5cb84,da0c85a6905c4aba8b998a32a8416020,47,data/processed_data/aurc,2024-08-02 19:31:30.727000+00:00,k-means-cluster-based-bert-km,error_per_label
1,con,0.6866038508807866,64aa44059f374e008adbef1ad3f1343e,6866385622e74dd89081991c2ca5cb84,da0c85a6905c4aba8b998a32a8416020,47,data/processed_data/aurc,2024-08-02 19:31:30.727000+00:00,k-means-cluster-based-bert-km,error_per_label
2,pro,0.6379597116983922,64aa44059f374e008adbef1ad3f1343e,6866385622e74dd89081991c2ca5cb84,da0c85a6905c4aba8b998a32a8416020,47,data/processed_data/aurc,2024-08-02 19:31:30.727000+00:00,k-means-cluster-based-bert-km,error_per_label
0,O,0.0626712460926947,91dae233a8944e6283dd61f018f614d8,ed9e720305e34aa68c56a6b1f3a4c9a5,c66626ff404f455ba748f5290e5276c3,99,data/processed_data/aurc,2024-08-12 14:33:21.383000+00:00,tag-flip-historical,error_per_label
1,con,0.688652191724703,91dae233a8944e6283dd61f018f614d8,ed9e720305e34aa68c56a6b1f3a4c9a5,c66626ff404f455ba748f5290e5276c3,99,data/processed_data/aurc,2024-08-12 14:33:21.383000+00:00,tag-flip-historical,error_per_label
2,pro,0.7006098687858067,91dae233a8944e6283dd61f018f614d8,ed9e720305e34aa68c56a6b1f3a4c9a5,c66626ff404f455ba748f5290e5276c3,99,data/processed_data/aurc,2024-08-12 14:33:21.383000+00:00,tag-flip-historical,error_per_label
0,O,0.2081580673793076,78aa9612c73c425db1a67c9be949a92d,623dff0eb4204417b2294728ae6b0155,ca7855f63b3a4b78a31f2f40ed7e59cc,52,data/processed_data/aurc,2024-08-02 23:05:37.550000+00:00,representative-diversity,error_per_label
1,con,0.5370749692748873,78aa9612c73c425db1a67c9be949a92d,623dff0eb4204417b2294728ae6b0155,ca7855f63b3a4b78a31f2f40ed7e59cc,52,data/processed_data/aurc,2024-08-02 23:05:37.550000+00:00,representative-diversity,error_per_label
2,pro,0.5753095546109777,78aa9612c73c425db1a67c9be949a92d,623dff0eb4204417b2294728ae6b0155,ca7855f63b3a4b78a31f2f40ed7e59cc,52,data/processed_data/aurc,2024-08-02 23:05:37.550000+00:00,representative-diversity,error_per_label
0,O,0.1211746999575502,d6bc4db170404cac8dcb1700d2865668,977b29235fa84f90993101624c46d093,fe1325db472246509ad1591d5422d670,19,data/processed_data/aurc,2024-08-08 07:01:31.257000+00:00,fluctuation-historical-sequence,error_per_label
1,con,0.6458418680868496,d6bc4db170404cac8dcb1700d2865668,977b29235fa84f90993101624c46d093,fe1325db472246509ad1591d5422d670,19,data/processed_data/aurc,2024-08-08 07:01:31.257000+00:00,fluctuation-historical-sequence,error_per_label
2,pro,0.6425799297726853,d6bc4db170404cac8dcb1700d2865668,977b29235fa84f90993101624c46d093,fe1325db472246509ad1591d5422d670,19,data/processed_data/aurc,2024-08-08 07:01:31.257000+00:00,fluctuation-historical-sequence,error_per_label
0,O,0.1084397792613746,b78420aa3deb4721934e8f973a38afb4,6038b4f49c9442948b5965d3187550bf,e42299f9be1e4e1680409d369ce14278,49,data/processed_data/aurc,2024-08-02 21:23:34.938000+00:00,sequential-representation-least-confidence,error_per_label
